_time,PAC1,PAC2,PAM1,PAM2,TC1_FILTER_EFFTP,TC1_SDS_EFFTP,Effluent_TP,influent_Ammonia,influent_COD,influent_PH,OxidationDitch_MLSS,2#SurfaceAerator,1#SurfaceAerator,HighTempEle,NaClOEle,Effluent_TN,Effluent_Ammonia,Effluent_COD
2025-04-09 08:00:00+00:00,0.0,250.08607482910156,0.0,247.5940399169922,0.20851095020771027,0.26079657673835754,0.18334056437015533,30.615234375,188.39169311523438,6.414641380310059,4417.23095703125,11.100000000034925,11.159999999974389,12.540000000008149,0.11999999999989086,0,0.0857204869389534,2.9296875
2025-04-09 08:30:00+00:00,0.0,251.44712829589844,0.0,247.7090606689453,0.20851095020771027,0.26079657673835754,0.19278067350387573,30.617042541503906,188.39169311523438,6.338686466217041,4402.34375,19.07999999995809,19.10000000000582,12.279999999998836,0.11999999999989086,0,0.08608217537403107,2.9260706901550293
2025-04-09 09:00:00+00:00,0.0,250.25860595703125,0.0,247.65155029296875,0.20734649896621704,0.25973573327064514,0.19278067350387573,30.617042541503906,188.39169311523438,6.348813533782959,4404.470703125,11.180000000051223,11.320000000006985,12.339999999996508,0.16000000000076398,0,0.08608217537403107,2.777777910232544
2025-04-09 09:30:00+00:00,0.0,250.8528594970703,0.0,247.82408142089844,0.20736999809741974,0.25973573327064514,0.19278067350387573,30.615234375,188.39169311523438,6.34678840637207,4402.6982421875,22.759999999951106,22.730000000010477,13.540000000008149,0.11999999999989086,0,0.08608217537403107,2.7705440521240234
2025-04-09 10:00:00+00:00,0.0,250.52699279785156,0.0,247.99661254882812,0.20736999809741974,0.2592194676399231,0.19278067350387573,30.611616134643555,188.39169311523438,6.345775604248047,4404.82470703125,11.260000000009313,12.019999999989523,12.459999999991851,0.15999999999985448,0,0.08608217537403107,2.7705440521240234
2025-04-09 10:30:00+00:00,0.0,250.89120483398438,0.0,247.958251953125,0.20736999809741974,0.2592194676399231,0.19581887125968933,18.64691734313965,188.3736114501953,6.444516658782959,4402.34375,22.45000000001164,21.85000000000582,11.980000000010477,0.11999999999989086,0,0.023509839549660683,7.284432411193848
2025-04-09 11:00:00+00:00,0.0,249.53016662597656,0.0,247.919921875,0.20601904392242432,0.2591300308704376,0.19581887125968933,18.64691734313965,99.68726348876953,6.410590171813965,4404.470703125,11.400000000023283,12.369999999995343,12.959999999991851,0.11999999999989086,0,0.023509839549660683,7.284432411193848
2025-04-09 11:30:00+00:00,0.0,249.951904296875,246.94227600097656,0.0,0.20766480267047882,0.2617765963077545,0.19581887125968933,18.64691734313965,99.68726348876953,6.340205669403076,4401.9892578125,22.149999999965075,21.29000000000815,11.85999999998603,0.15999999999985448,0,0.02387152798473835,7.284432411193848
2025-04-09 12:00:00+00:00,0.0,250.14358520507812,247.0956268310547,0.0,0.20766480267047882,0.2617765963077545,0.19581887125968933,18.645109176635742,99.68726348876953,6.3391923904418945,4404.1162109375,12.360000000044238,13.289999999979045,11.779999999998836,0.11999999999989086,0,0.02387152798473835,7.291666507720947
2025-04-09 12:30:00+00:00,0.0,250.39279174804688,247.17230224609375,0.0,0.20968793332576752,0.2633250653743744,0.19581887125968933,17.236328125,99.68726348876953,6.318431854248047,4401.634765625,16.929999999993015,20.470000000001164,12.440000000002328,0.16000000000076398,0,0.008318865671753883,7.288049697875977
